movieId,title,year,genres_clean,content,avg_rating,rating_count
492,Manhattan Murder Mystery,1993,Comedy Mystery,manhattan murder mystery comedy mystery,3.75,14.0
493,Menace II Society,1993,Action Crime Drama,menace ii society action crime drama,3.6666666666666665,12.0
494,Executive Decision,1996,Action Adventure Thriller,executive decision action adventure thriller,3.3780487804878048,41.0
497,Much Ado About Nothing,1993,Comedy Romance,much ado nothing comedy romance,3.813953488372093,43.0
500,Mrs. Doubtfire,1993,Comedy Drama,doubtfire comedy drama,3.388888888888889,144.0
501,Naked,1993,Drama,naked drama,3.6666666666666665,6.0
502,"Next Karate Kid, The",1994,Action Children Romance,next karate action children romance,2.3666666666666667,15.0
505,North,1994,Comedy,north comedy,2.2142857142857144,7.0
507,"Perfect World, A",1993,Crime Drama Thriller,perfect crime drama thriller,3.3846153846153846,13.0
508,Philadelphia,1993,Drama,philadelphia drama,3.6136363636363638,66.0
509,"Piano, The",1993,Drama Romance,drama romance,3.540983606557377,61.0
514,"Ref, The",1994,Comedy,comedy,3.4166666666666665,18.0
515,"Remains of the Day, The",1993,Drama Romance,remains drama romance,3.6041666666666665,24.0
516,Renaissance Man,1994,Comedy Drama,renaissance man comedy drama,3.0555555555555554,18.0
517,Rising Sun,1993,Action Drama Mystery,rising sun action drama mystery,3.2777777777777777,9.0
519,RoboCop 3,1993,Action Crime Drama Sci-Fi Thriller,robocop action crime drama thriller,2.4047619047619047,21.0
520,Robin Hood: Men in Tights,1993,Comedy,robin men tights comedy,3.130434782608696,69.0
522,Romper Stomper,1992,Action Drama,romper stomper action drama,3.2857142857142856,7.0
524,Rudy,1993,Drama,rudy drama,3.485294117647059,34.0
527,Schindler's List,1993,Drama War,list drama war,4.225,220.0
529,Searching for Bobby Fischer,1993,Drama,searching bobby fischer drama,3.875,40.0
531,"Secret Garden, The",1993,Children Drama,secret children drama,3.25,24.0
532,Serial Mom,1994,Comedy Crime Horror,serial mom comedy crime horror,3.0,16.0
533,"Shadow, The",1994,Action Adventure Fantasy Mystery,action adventure fantasy mystery,2.888888888888889,18.0
534,Shadowlands,1993,Drama Romance,shadowlands drama romance,3.607142857142857,14.0
535,Short Cuts,1993,Drama,short cuts drama,3.2666666666666666,15.0
537,Sirens,1994,Drama,sirens drama,3.1666666666666665,12.0
538,Six Degrees of Separation,1993,Drama,six degrees separation drama,3.5833333333333335,12.0
539,Sleepless in Seattle,1993,Comedy Drama Romance,sleepless seattle comedy drama romance,3.4716981132075473,106.0
540,Sliver,1993,Thriller,sliver thriller,2.6666666666666665,18.0
541,Blade Runner,1982,Action Sci-Fi Thriller,blade runner action thriller,4.100806451612903,124.0
542,Son in Law,1993,Comedy Drama Romance,son law comedy drama romance,2.7857142857142856,14.0
543,So I Married an Axe Murderer,1993,Comedy Romance Thriller,married axe murderer comedy romance thriller,3.317073170731707,41.0
544,Striking Distance,1993,Action Crime,striking distance action crime,2.4375,8.0
546,Super Mario Bros.,1993,Action Adventure Children Comedy Fantasy Sci-Fi,super mario action adventure children comedy fantasy,2.0,21.0
548,Terminal Velocity,1994,Action Mystery Thriller,terminal velocity action mystery thriller,2.75,6.0
550,Threesome,1994,Comedy Romance,threesome comedy romance,3.4,5.0
551,"Nightmare Before Christmas, The",1993,Animation Children Fantasy Musical,nightmare animation children fantasy musical,3.553763440860215,93.0
552,"Three Musketeers, The",1993,Action Adventure Comedy Romance,three action adventure comedy romance,3.262295081967213,61.0
553,Tombstone,1993,Action Drama Western,tombstone action drama western,3.8153846153846156,65.0
555,True Romance,1993,Crime Thriller,true romance crime thriller,3.8,65.0
556,"War Room, The",1993,Documentary,war documentary,3.3333333333333335,6.0
558,"Pagemaster, The",1994,Action Adventure Animation Children Fantasy,action adventure animation children fantasy,2.9375,8.0
562,Welcome to the Dollhouse,1995,Comedy Drama,welcome dollhouse comedy drama,3.5434782608695654,23.0
569,Little Big League,1994,Comedy Drama,little big league comedy drama,2.6666666666666665,6.0
575,"Little Rascals, The",1994,Children Comedy,little children comedy,2.65625,16.0
580,Princess Caraboo,1994,Drama,princess caraboo drama,2.8,5.0
585,"Brady Bunch Movie, The",1995,Comedy,brady bunch comedy,2.736111111111111,36.0
586,Home Alone,1990,Children Comedy,home alone children comedy,2.9956896551724137,116.0
587,Ghost,1990,Comedy Drama Fantasy Romance Thriller,ghost comedy drama fantasy romance thriller,3.4347826086956523,115.0
588,Aladdin,1992,Adventure Animation Children Comedy Musical,aladdin adventure animation children comedy musical,3.7923497267759565,183.0
589,Terminator 2: Judgment Day,1991,Action Sci-Fi,terminator judgment day action,3.970982142857143,224.0
590,Dances with Wolves,1990,Adventure Drama Western,dances wolves adventure drama western,3.8353658536585367,164.0
592,Batman,1989,Action Crime Thriller,batman action crime thriller,3.4285714285714284,189.0
593,"Silence of the Lambs, The",1991,Crime Horror Thriller,silence crime horror thriller,4.161290322580645,279.0
594,Snow White and the Seven Dwarfs,1937,Animation Children Drama Fantasy Musical,snow white seven dwarfs animation children drama fantasy musical,3.616883116883117,77.0
595,Beauty and the Beast,1991,Animation Children Fantasy Musical Romance IMAX,beauty beast animation children fantasy musical romance imax,3.7705479452054793,146.0
596,Pinocchio,1940,Animation Children Fantasy Musical,pinocchio animation children fantasy musical,3.45,60.0
597,Pretty Woman,1990,Comedy Romance,pretty woman comedy romance,3.4851851851851854,135.0
599,"Wild Bunch, The",1969,Adventure Western,wild adventure western,3.8181818181818183,11.0
605,One Fine Day,1996,Drama Romance,one fine day drama romance,3.0,10.0
608,Fargo,1996,Comedy Crime Drama Thriller,fargo comedy crime drama thriller,4.116022099447513,181.0
609,Homeward Bound II: Lost in San Francisco,1996,Adventure Children,homeward bound lost san francisco adventure children,3.5714285714285716,14.0
610,Heavy Metal,1981,Action Adventure Animation Horror Sci-Fi,heavy metal action adventure animation horror,3.5454545454545454,33.0
611,Hellraiser: Bloodline,1996,Action Horror Sci-Fi,bloodline action horror,2.4166666666666665,6.0
612,"Pallbearer, The",1996,Comedy,comedy,2.5,6.0
613,Jane Eyre,1996,Drama Romance,jane eyre drama romance,3.1875,8.0
616,"Aristocats, The",1970,Animation Children,animation children,3.411111111111111,45.0
619,Ed,1996,Comedy,ed comedy,2.6,5.0
627,"Last Supper, The",1995,Drama Thriller,last drama thriller,3.3333333333333335,6.0
628,Primal Fear,1996,Crime Drama Mystery Thriller,primal fear crime drama mystery thriller,3.642857142857143,35.0
631,All Dogs Go to Heaven 2,1996,Adventure Animation Children Fantasy Musical Romance,dogs go heaven adventure animation children fantasy musical romance,3.1818181818181817,11.0
637,Sgt. Bilko,1996,Comedy,bilko comedy,3.0454545454545454,33.0
640,Diabolique,1996,Drama Thriller,diabolique drama thriller,2.6818181818181817,11.0
647,Courage Under Fire,1996,Action Crime Drama War,courage fire action crime drama war,3.3275862068965516,29.0
648,Mission: Impossible,1996,Action Adventure Mystery Thriller,impossible action adventure mystery thriller,3.537037037037037,162.0
653,Dragonheart,1996,Action Adventure Fantasy,dragonheart action adventure fantasy,3.0923076923076924,65.0
656,Eddie,1996,Comedy,eddie comedy,3.0,5.0
661,James and the Giant Peach,1996,Adventure Animation Children Fantasy Musical,james giant peach adventure animation children fantasy musical,3.4489795918367347,49.0
662,Fear,1996,Thriller,fear thriller,3.2857142857142856,7.0
663,Kids in the Hall: Brain Candy,1996,Comedy,kids brain candy comedy,3.2916666666666665,12.0
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite),1996,Action,bloodsport bloodsport next action,2.8125,8.0
671,Mystery Science Theater 3000: The Movie,1996,Comedy Sci-Fi,mystery science theater movie comedy,3.486111111111111,36.0
673,Space Jam,1996,Adventure Animation Children Comedy Fantasy Sci-Fi,space jam adventure animation children comedy fantasy,2.707547169811321,53.0
674,Barbarella,1968,Adventure Comedy Sci-Fi,barbarella adventure comedy,3.1666666666666665,9.0
678,Some Folks Call It a Sling Blade,1993,Drama Thriller,folks call sling blade drama thriller,3.8333333333333335,9.0
688,Operation Dumbo Drop,1995,Action Adventure Comedy War,operation dumbo drop action adventure comedy war,2.3333333333333335,9.0
694,"Substitute, The",1996,Action Crime Drama,action crime drama,2.9545454545454546,11.0
697,Feeling Minnesota,1996,Drama Romance,feeling minnesota drama romance,2.7,5.0
700,Angus,1995,Comedy,angus comedy,3.2142857142857144,7.0
704,"Quest, The",1996,Action Adventure,action adventure,2.5714285714285716,7.0
707,Mulholland Falls,1996,Crime Drama Thriller,mulholland falls crime drama thriller,2.880952380952381,21.0
708,"Truth About Cats & Dogs, The",1996,Comedy Romance,truth cats comedy romance,3.3879310344827585,58.0
709,Oliver & Company,1988,Adventure Animation Children Comedy Musical,oliver company adventure animation children comedy musical,3.090909090909091,11.0
710,Celtic Pride,1996,Comedy,celtic pride comedy,2.5625,8.0
711,Flipper,1996,Adventure Children,flipper adventure children,3.05,10.0
714,Dead Man,1995,Drama Mystery Western,dead man drama mystery western,3.966666666666667,15.0
719,Multiplicity,1996,Comedy,multiplicity comedy,2.842857142857143,35.0
720,Wallace & Gromit: The Best of Aardman Animation,1996,Adventure Animation Comedy,wallace best aardman animation adventure animation comedy,4.092592592592593,27.0
724,"Craft, The",1996,Drama Fantasy Horror Thriller,drama fantasy horror thriller,3.032258064516129,31.0
725,"Great White Hype, The",1996,Comedy,great white comedy,2.5,5.0
728,Cold Comfort Farm,1995,Comedy,cold comfort farm comedy,3.5,10.0
733,"Rock, The",1996,Action Adventure Thriller,action adventure thriller,3.6404958677685952,121.0
735,Cemetery Man (Dellamorte Dellamore),1994,Horror,cemetery man horror,3.9285714285714284,7.0
736,Twister,1996,Action Adventure Romance Thriller,twister action adventure romance thriller,3.321138211382114,123.0
737,Barb Wire,1996,Action Sci-Fi,barb wire action,2.65,20.0
741,Ghost in the Shell (Kôkaku kidôtai),1995,Animation Sci-Fi,ghost shell animation,4.148148148148148,27.0
742,Thinner,1996,Horror Thriller,thinner horror thriller,2.8181818181818183,11.0
743,Spy Hard,1996,Comedy,spy hard comedy,2.5172413793103448,29.0
745,Wallace & Gromit: A Close Shave,1995,Animation Children Comedy,wallace close shave animation children comedy,3.8958333333333335,48.0
748,"Arrival, The",1996,Action Sci-Fi Thriller,action thriller,3.1136363636363638,22.0
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,Comedy War,strangelove learned stop worrying love bomb comedy war,4.268041237113402,97.0
761,"Phantom, The",1996,Action Adventure,action adventure,2.789473684210526,19.0
762,Striptease,1996,Comedy Crime,striptease comedy crime,2.4146341463414633,41.0
765,Jack,1996,Comedy Drama,jack comedy drama,3.1578947368421053,19.0
778,Trainspotting,1996,Comedy Crime Drama,trainspotting comedy crime drama,4.03921568627451,102.0
780,Independence Day (a.k.a. ID4),1996,Action Adventure Sci-Fi Thriller,independence day action adventure thriller,3.4455445544554455,202.0
781,Stealing Beauty,1996,Drama,stealing beauty drama,3.5,7.0
782,"Fan, The",1996,Drama Thriller,drama thriller,3.0,8.0
783,"Hunchback of Notre Dame, The",1996,Animation Children Drama Musical Romance,hunchback notre animation children drama musical romance,3.3297872340425534,47.0
784,"Cable Guy, The",1996,Comedy Thriller,cable comedy thriller,2.8055555555555554,54.0
785,Kingpin,1996,Comedy,kingpin comedy,3.369047619047619,42.0
786,Eraser,1996,Action Drama Thriller,eraser action drama thriller,3.109375,64.0
788,"Nutty Professor, The",1996,Comedy Fantasy Romance Sci-Fi,nutty comedy fantasy romance,2.731707317073171,82.0
798,Daylight,1996,Action Adventure Drama Thriller,daylight action adventure drama thriller,2.7083333333333335,12.0
799,"Frighteners, The",1996,Comedy Horror Thriller,comedy horror thriller,3.4565217391304346,23.0
800,Lone Star,1996,Drama Mystery Western,lone star drama mystery western,4.157894736842105,19.0
801,Harriet the Spy,1996,Children Comedy,harriet spy children comedy,3.1363636363636362,11.0
802,Phenomenon,1996,Drama Romance,phenomenon drama romance,3.3369565217391304,46.0
804,She's the One,1996,Comedy Romance,one comedy romance,3.25,8.0
805,"Time to Kill, A",1996,Drama Thriller,time drama thriller,3.657142857142857,35.0
809,Fled,1996,Action Adventure,fled action adventure,2.3333333333333335,9.0
810,Kazaam,1996,Children Comedy Fantasy,kazaam children comedy fantasy,2.25,12.0
813,Larger Than Life,1996,Comedy,larger life comedy,2.8,5.0
818,"Very Brady Sequel, A",1996,Comedy,brady comedy,3.25,10.0
828,"Adventures of Pinocchio, The",1996,Adventure Children,adventures adventure children,3.3333333333333335,6.0
829,Joe's Apartment,1996,Comedy Fantasy Musical,apartment comedy fantasy musical,2.6666666666666665,9.0
830,"First Wives Club, The",1996,Comedy,first wives comedy,3.0714285714285716,21.0
832,Ransom,1996,Crime Thriller,ransom crime thriller,3.3378378378378377,37.0
833,High School High,1996,Comedy,high school high comedy,2.0,6.0
836,Chain Reaction,1996,Action Adventure Thriller,chain reaction action adventure thriller,2.8823529411764706,17.0
837,Matilda,1996,Children Comedy Fantasy,matilda children comedy fantasy,3.272727272727273,33.0
838,Emma,1996,Comedy Drama Romance,emma comedy drama romance,3.9166666666666665,30.0
839,"Crow: City of Angels, The",1996,Action Thriller,city action thriller,2.8333333333333335,15.0
842,Tales from the Crypt Presents: Bordello of Blood,1996,Comedy Horror,tales crypt bordello blood comedy horror,2.5416666666666665,12.0
848,"Spitfire Grill, The",1996,Drama,spitfire drama,3.2857142857142856,7.0
849,Escape from L.A.,1996,Action Adventure Sci-Fi Thriller,escape action adventure thriller,2.9204545454545454,44.0
851,Basquiat,1996,Drama,basquiat drama,2.8333333333333335,6.0
852,Tin Cup,1996,Comedy Drama Romance,tin cup comedy drama romance,3.1744186046511627,43.0
858,"Godfather, The",1972,Crime Drama,crime drama,4.2890625,192.0
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha),1992,Action Comedy Crime Thriller,supercop story cha gu shi chao ji jing action comedy crime thriller,3.8333333333333335,9.0
866,Bound,1996,Crime Drama Romance Thriller,bound crime drama romance thriller,4.0,23.0
880,"Island of Dr. Moreau, The",1996,Sci-Fi Thriller,island thriller,2.740740740740741,27.0
881,First Kid,1996,Children Comedy,first kid children comedy,2.1,5.0
886,Bulletproof,1996,Action Comedy Crime,bulletproof action comedy crime,2.6666666666666665,6.0
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers),1995,Horror Thriller,curse michael myers curse michael horror thriller,3.8,5.0
892,Twelfth Night,1996,Comedy Drama Romance,twelfth night comedy drama romance,3.5384615384615383,13.0
898,"Philadelphia Story, The",1940,Comedy Drama Romance,philadelphia comedy drama romance,4.310344827586207,29.0
899,Singin' in the Rain,1952,Comedy Musical Romance,rain comedy musical romance,4.074468085106383,47.0
900,"American in Paris, An",1951,Musical Romance,american musical romance,3.7083333333333335,12.0
901,Funny Face,1957,Comedy Musical,funny face comedy musical,3.0,7.0
902,Breakfast at Tiffany's,1961,Drama Romance,breakfast drama romance,3.8472222222222223,36.0
903,Vertigo,1958,Drama Mystery Romance Thriller,vertigo drama mystery romance thriller,4.025,60.0
904,Rear Window,1954,Mystery Thriller,rear window mystery thriller,4.261904761904762,84.0
905,It Happened One Night,1934,Comedy Romance,happened one night comedy romance,4.321428571428571,14.0
906,Gaslight,1944,Drama Thriller,gaslight drama thriller,4.142857142857143,7.0
908,North by Northwest,1959,Action Adventure Mystery Romance Thriller,north northwest action adventure mystery romance thriller,4.184210526315789,57.0
909,"Apartment, The",1960,Comedy Drama Romance,comedy drama romance,3.962962962962963,27.0
910,Some Like It Hot,1959,Comedy Crime,like hot comedy crime,4.01,50.0
911,Charade,1963,Comedy Crime Mystery Romance Thriller,charade comedy crime mystery romance thriller,3.8076923076923075,13.0
912,Casablanca,1942,Drama Romance,casablanca drama romance,4.24,100.0
913,"Maltese Falcon, The",1941,Film-Noir Mystery,maltese mystery,4.170454545454546,44.0
